x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,z,n,l,p,theta
155.6527450255174,-0.4750374213524213,5.9283544337755,1.3104402125325645,-70.9793614868673,1.0,114.12910756193911,0.8,-78.07444314832468,-53.389522453977584,-1.461798547126597,1.329462378092113,16.981778395680298,251.05829571126412,0.147388757506515,0.0009098292779385985,3.7924847069723047
155.65387123519966,-0.47281581547033424,5.92838562690907,1.3361503701247381,-71.32518588709641,1.0,114.13025035710744,0.8,-78.07304936831756,-53.3893505996014,-1.4618392810390481,1.335944061616455,17.075669015645357,248.62883136143873,0.15244085210582217,0.0009544118568124754,3.825954265203469
155.65504336813646,-0.4706078543050775,5.92841833961072,1.3617431773772366,-71.66888866285623,1.0,114.13143369906268,0.8,-78.07160288202367,-53.38916991325873,-1.4618815226777155,1.3423862700861713,17.165554474646502,246.25596637353408,0.15761275765706118,0.0010006391241188831,3.859423823434633
155.65626279600477,-0.46841348925183707,5.928452627618501,1.387218112271521,-72.01047736782068,1.0,114.13265849857841,0.8,-78.07010233766856,-53.38898004941864,-1.461925309191119,1.348789156510676,17.251606475132743,243.93787594051128,0.1629061306982706,0.0010485524711431303,3.892893381665797
155.65753091738412,-0.4662326695279956,5.928488548065531,1.4125746894855706,-72.3499598912573,1.0,114.13392567347256,0.8,-78.06854636561697,-53.38878065315888,-1.4619706781646897,1.355152880551441,17.333988594503186,241.67281389699502,0.16832263925329105,0.0010981938702382527,3.9263629398969613
155.6588491580704,-0.4640653422957678,5.928526159499491,1.4378124587588326,-72.68734443881952,1.0,114.13523614848226,0.8,-78.06693357834641,-53.38857136001582,-1.4620176676202918,1.3614776081694722,17.412856725946988,239.45910862119322,0.17386396303013985,0.0011496058779794564,3.9598324981281254
155.66021897139396,-0.46191145277916956,5.92856552190223,1.462931003317471,-73.02263951421968,1.0,114.1365908551395,0.8,-78.0652625704182,-53.388351795833,-1.4620663160158263,1.367763511289351,17.48835949291707,237.29515919052827,0.17953179362067884,0.001202831638321286,3.9933020563592896
155.66164183854187,-0.4597709443755813,5.928606696709482,1.4879299383575224,-73.35585390174201,1.0,114.13799073164766,0.8,-78.0635319184459,-53.38812157660834,-1.4621166622449169,1.3740107674790791,17.56063863893517,235.179431772813,0.18532783470155334,0.0012579148857537338,4.026771614590453
155.6631192688848,-0.45764375876215424,5.928649746830684,1.512808909583671,-73.6869966495572,1.0,114.13943672275887,0.8,-78.06174018106114,-53.38788030833984,-1.4621687456366836,1.380219559645008,17.629829394312942,233.11045623628516,0.19125380223638133,0.0013148999484532695,4.060241172821618
155.6646528003083,-0.4555298359972958,5.9286947366688905,1.5375675918014382,-74.0160770538015,1.0,114.14092977965237,0.8,-78.0598858988766,-53.38762758686989,-1.462222605955603,1.386390075741162,17.69606082126844,231.08682296316488,0.19731142467917462,0.0013738317514245646,4.093710731052782
155.66624399954853,-0.4534291146174585,5.928741732140813,1.5622056875607016,-74.34310464338553,1.0,114.14247085981357,0.8,-78.05796759444638,-53.387362997728104,-1.4622782834014565,1.3925225084923036,17.759456138818777,229.10717985261775,0.20350244317897806,0.001434755819628535,4.127180289283946
155.66789446253276,-0.45134153172944735,5.9287908006969445,1.586722925848504,-74.66808916549948,1.0,114.1440609269142,0.8,-78.0559837722234,-53.38708611597253,-1.4623358186093725,1.3986170551301176,17.820133028736766,227.1702295001274,0.20982861178570628,0.0014977182810920321,4.16064984751511
155.66960581472452,-0.4492670230984481,5.928842011341797,1.6111190608292432,-74.99104057178295,1.0,114.14570095069308,0.8,-78.0539329185139,-53.38679650602939,-1.462395252649959,1.4046739171419214,17.87820392377399,225.27472654129116,0.21629169765716938,0.001562765869994447,4.194119405746274
155.67137971147363,-0.4472055232319713,5.928895434654244,1.6353938706303732,-75.31196900512924,1.0,114.1473919068381,0.8,-78.05181350142904,-53.38649372153116,-1.4624566270295332,1.4106933000313406,17.933776279271,223.41947514898177,0.22289348126726924,0.0016299459297262019,4.227588963977438
155.67321783837104,-0.44515696545989686,5.928951142807956,1.6595471561718496,-75.63088478709537,1.0,114.14913477686866,0.8,-78.04962397083345,-53.386177305153,-1.4625199836904446,1.4166754130904076,17.986952829201584,221.6033266736596,0.22963575661535748,0.001699306415914029,4.261058522208602
155.67512191160856,-0.44312128201079376,5.929009209591946,1.6835787400376223,-75.94779840589047,1.0,114.15093054801936,0.8,-78.0473627582907,-53.385846788447544,-1.4625853650114975,1.422620469182578,18.037831827626608,219.82517741739747,0.23652033143674356,0.0017708958994077,4.2945280804397665
155.67709367834382,-0.4410984040846845,5.929069710431208,1.7074884653875306,-76.26272050491635,1.0,114.15278021312422,0.8,-78.04502827700564,-53.38550169167792,-1.462652813808474,1.4285286845361738,18.086507276468847,218.08396653288244,0.24354902741434006,0.001844763569222732,4.32799763867093
155.6791349170702,-0.43908826192241185,5.929132722407457,1.731276194908055,-76.57566187183555,1.0,114.15468477050194,0.8,-78.04261892176358,-53.38514152364906,-1.4627223733347559,1.4344002785477927,18.133069140458744,216.3786740393113,0.2507236803914392,0.0019209592354334378,4.361467196902095
155.681247437992,-0.437090784871762,5.92919832427996,1.7549418098004073,-76.88663342814299,1.0,114.15664522384189,0.8,-78.04013306886625,-53.384765781537155,-1.4627940872820493,1.4402354735952374,18.177603550044847,214.70831894768628,0.25804614058560593,0.001999533332010491,4.3949367551332585
155.68343308340485,-0.43510590145048705,5.929266596506468,1.7784852088045393,-77.19564621921884,1.0,114.15866258209083,0.8,-78.0375690760645,-53.38437395071732,-1.4628679997812144,1.44603449485955,18.220192993009384,213.07195748856373,0.2655182728036848,0.0020805369195970986,4.428406313364423
155.68569372808156,-0.43313353940636723,5.929337621264234,1.8019063072576766,-77.50271140484097,1.0,114.16073785934051,0.8,-78.03492528248762,-53.383965504589355,-1.462944155403198,1.4517975701557455,18.26091649548132,211.46868143581196,0.2731419566579058,0.002164021688217594,4.461875871595587
155.6880312796633,-0.43117362577444274,5.929411482471123,1.8252050361860694,-77.80784025013642,1.0,114.16287207471605,0.8,-78.03220000856938,-53.3835399044016,-1.4630225991600756,1.4575249297718635,18.299849792992845,209.89761652038692,0.28091908678308836,0.002250039959912279,4.4953454298267514
155.69044767905643,-0.4292260869315422,5.929488265806806,1.8483813414286772,-78.11104411695248,1.0,114.16506625226484,0.8,-78.02939155597056,-53.383096599072815,-1.4631033765061991,1.4632168063159745,18.337065492182997,208.35792092856974,0.28885157305492926,0.0023386446912919976,4.528814988057915
155.6929449008347,-0.42729084864822653,5.929568058734045,1.8714351827915892,-78.41233445562855,1.0,114.16732142084638,0.8,-78.02649820749815,-53.382635025012085,-1.4631865333394545,1.468873434570792,18.372633223712462,206.84878387948433,0.2969413408093702,0.0024298894760059276,4.56228454628908
155.6955249536474,-0.425367836138264,5.929650950520051,1.8943665332319959,-78.71172279715104,1.0,114.16963861402269,0.8,-78.02351822702092,-53.382154605936655,-1.4632721160026303,1.4744950513555606,18.406619786917126,205.36942427708843,0.30519033106303883,0.002523828547115876,4.5957541045202435
155.698189880633,-0.4234569741057435,5.929737032257922,1.9171753780706116,-79.00922074567437,1.0,114.17201886994935,0.8,-78.02044985938153,-53.381654752687716,-1.463360171284898,1.480081895394903,18.43908928669337,203.91908943215108,0.31360050073475465,0.0026205167793701754,4.629223662751408
155.7009417598388,-0.4215581867899322,5.929826396888161,1.9398617142314567,-79.30483997139174,1.0,114.17446323126718,0.8,-78.01729133030506,-53.38113486304404,-1.463450746423405,1.4856342071943245,18.47010326307601,202.49705385004063,0.322173822868091,0.002720009691370177,4.662693220982572
155.70378270464641,-0.4196713980079752,5.929919139220255,1.9624255495079896,-79.59859220374038,1.0,114.17697274499449,0.8,-78.01404084630384,-53.38059432153348,-1.4635438891049826,1.4911522289220875,18.49972081394074,201.10261808042983,0.3309122868549935,0.0028223634476222245,4.696162779213736
155.7067148642032,-0.41779653119553356,5.930015355954331,1.9848669018545797,-79.89048922492616,1.0,114.17954846241993,0.8,-78.01069659457873,-53.38003249924223,-1.4636396474679694,1.4966362042971828,18.52799871123448,199.73510762528218,0.33981789866043977,0.00292763486046775,4.7296323374449
155.70974042385993,-0.4159335094454495,5.930115145702865,2.0071857987023978,-80.18054286375397,1.0,114.18219143899579,0.8,-78.00725674291655,-53.37944875362189,-1.4637380701041522,1.5020863784831346,18.55499151111156,198.39387190173076,0.34889268104814075,0.0030358813918840866,4.763101895676065
155.7128616056143,-0.4140822555445269,5.930218609012455,2.0293822762987905,-80.46876498974993,1.0,114.18490273423181,0.8,-78.00371943958392,-53.37884242829415,-1.4638392060608243,1.5075029979873902,18.580751658330172,197.07828325668,0.35813867380727094,0.003147161155148359,4.796571453907228
155.71608066856106,-0.4122426920085082,5.930325848385646,2.051456379069291,-80.75516750756282,1.0,114.18768341158945,0.8,-78.00008281321718,-53.37821285285325,-1.4639431048429636,1.5128863105660566,18.605329585239996,195.78773603016805,0.36755793398023134,0.0032615329163568716,4.830041012138392
155.71939990934808,-0.41041474111532766,5.930436968302803,2.073408159001408,-81.03976235163238,1.0,114.19053453837653,0.8,-77.99634497270857,-53.377559342666004,-1.4640498164155324,1.5182365651337544,18.628773805672036,194.5216456647242,0.37715253609142557,0.003379056095791922,4.863510570369557
155.72282166263903,-0.40859832493671555,5.930552075244025,2.095237675049404,-81.32256148111271,1.0,114.19345718564225,0.8,-77.99250400708848,-53.37688119866938,-1.464159391205898,1.5235540116783741,18.65113100402179,193.27944785812605,0.38692457237705324,0.003499790769128258,4.89698012860072
155.7263483015825,-0.4067933653682253,5.9306712777111,2.11694499255929,-81.60357687503972,1.0,114.19645242807253,0.8,-77.98855798540387,-53.37617770716571,-1.464271880106377,1.5288389011805261,18.672446119798753,192.06059775713598,0.39687615301591234,0.003623797668470927,4.930449686831885
155.7299822382876,-0.40499978415775295,5.930794686249491,2.1385301827132928,-81.88282052773151,1.0,114.19952134388568,0.8,-77.98450495659266,-53.37544813961529,-1.4643873344769045,1.534091485537487,18.692762427898348,190.86456918994003,0.40700940636119814,0.003751138183216299,4.963919245063049
155.7337259243061,-0.40321750293261366,5.930922413470345,2.1599933219930922,-82.160304444412,1.0,114.20266501472817,0.8,-77.9803429493542,-53.37469175242651,-1.4645058061478293,1.5393120174914519,18.712121614836622,189.69085393516275,0.4173264791733052,0.0038818743607279705,4.997388803294213
155.73758185112166,-0.40144644322523937,5.931054574072527,2.1813344916611412,-82.43604063704751,1.0,114.2058845255708,0.8,-77.9760699720157,-53.37390778674335,-1.464627347422836,1.5445007505619144,18.730563851173212,188.53896102546238,0.42782953685361014,0.004016068906818867,5.030858361525377
155.7415525506454,-0.39968652649755587,5.931191284864658,2.2025537772594244,-82.7100411203872,1.0,114.2091809646048,0.8,-77.97168401239456,-53.373095468230275,-1.4647520110819954,1.549657938981999,18.74812786033409,187.408416083829,0.43852076367924536,0.004153785186031165,5.064327919756542
155.7456405957185,-0.39793767416409903,5.9313326647871705,2.223651268125017,-82.98231790819833,1.0,114.21255542313824,0.8,-77.96718303765668,-53.37225400685439,-1.4648798503849463,1.5547838376385834,18.764850984033387,186.29876069083295,0.44940236303884484,0.004295087221705085,5.097797477987705
155.74984860062196,-0.39619980761392265,5.93147883493435,2.2446270569218574,-83.25288300968776,1.0,114.21600899549232,0.8,-77.96256499417053,-53.371382596664944,-1.4650109190742062,1.559878702016051,18.78076924448078,185.20955178116824,0.460476557669266,0.004440039695827896,5.13126703621887
155.75417922159312,-0.3944728482313527,5.9316299185763794,2.2654812391881394,-83.52174842610158,1.0,114.21954277889776,0.8,-77.95782780735712,-53.370480415570015,-1.4651452713786173,1.5649427881435258,18.795917403550025,184.14036106794183,0.4717455898932735,0.0045887079486540356,5.164736594450034
155.75863515734935,-0.39275671741563634,5.931786041181357,2.2862139128987913,-83.78892614749485,1.0,114.22315787339116,0.8,-77.95296938153567,-53.36954662511038,-1.4652829620169239,1.5699763525454449,18.810329019073865,183.09077449324985,0.4832117218581874,0.004741157978087437,5.198206152681198
155.76321914961912,-0.39105133659953534,5.931947330437295,2.306825178042488,-84.05442814966412,1.0,114.22685538171119,0.8,-77.9479875997651,-53.36858037023058,-1.465424046201488,1.574979652195327,18.824036498420455,182.0603917036698,0.4948772357754825,0.004897456438816787,5.231675710912362
155.76793398368014,-0.38935662726690884,5.932113916274088,2.327315136212708,-84.31826639123547,1.0,114.23063640919473,0.8,-77.94288032368118,-53.367580779047,-1.46556857964214,1.5799529444726155,18.837071149497405,181.04882554937907,0.5067444341613413,0.005057670641194621,5.265145269143526
155.77278248890497,-0.38767251096933,5.932285930885428,2.3476838902123287,-84.5804528109012,1.0,114.23450206367274,0.8,-77.9376453933293,-53.36654696261307,-1.4657166185501684,1.5848964871224593,18.84946322932057,180.0557016056829,0.5188156400781481,0.005221868549850804,5.29861482737469
155.77776753931408,-0.3859989093417789,5.932463508750681,2.367931543671305,-84.84099932479856,1.0,114.2384534553659,0.8,-77.9322806269929,-53.36547801468143,-1.4658682196424502,1.5898105382183192,18.861241990277396,179.08065771581343,0.5310931973769265,0.005390118782031113,5.332084385605854
155.78289205413648,-0.38433574411745136,5.932646786656697,2.3880582006769737,-85.09991782402422,1.0,114.24249169678001,0.8,-77.92678382101745,-53.364373011463044,-1.4660234401457222,1.5946953561272827,18.87243572420615,178.12334355391428,0.543579470940708,0.005562490605651389,5.365553943837019
155.78815899837778,-0.38268293714172347,5.932835903719551,2.4080639654165523,-85.3572201722785,1.0,114.2466179026009,0.8,-77.92115274962997,-53.3632310113833,-1.466182337800995,1.5995511994779763,18.88307180440626,177.18342020720343,0.556276846928836,0.005739053937057777,5.399023502068182
155.79357138339623,-0.38104041038530734,5.933031001406201,2.427948941831424,-85.61291820363353,1.0,114.2508331895891,0.8,-77.91538516475401,-53.36205105483486,-1.466344970868114,1.604378327130973,18.893176725687375,176.2605597763526,0.5691877330221957,0.00591987933848341,5.432493060299347
155.7991322674863,-0.3794080859566355,5.933232223556065,2.4477132332828044,-85.86702372041965,1.0,114.25513867647389,0.8,-77.90947879582012,-53.36083216392744,-1.4665113981304638,1.6091769981515915,18.9027761425594,175.35444499317833,0.5823145586693662,0.00610503801519201,5.465962618530511
155.80484475647037,-0.37778588611350594,5.933439716402482,2.4673569422284176,-86.11954849122515,1.0,114.25953548384692,0.8,-77.90343134957163,-53.359573342234306,-1.4666816788998243,1.6139474717849964,18.911894905659263,174.46476885479692,0.5956597753336973,0.0062946018122986055,5.499432176761675
155.81071200429815,-0.3761737332740222,5.933653628594079,2.486880169909807,-86.37050424900363,1.0,114.26402473405518,0.8,-77.8972405098659,-53.35827357453548,-1.4668558730213728,1.6186900074335013,18.920557096505433,173.59123427343505,0.6092258567413008,0.006488643211257767,5.532901734992839
155.8167372136543,-0.3745715500268582,5.9338741112159985,2.5062830160499447,-86.61990268928474,1.0,114.26860755109342,0.8,-77.89090393747072,-53.35693182655769,-1.4670340408788425,1.623404864635992,18.9287860606652,172.7335537411359,0.6230152991299631,0.006687235326009648,5.5663712932240035
155.82292363657407,-0.3729792591408792,5.934101317811002,2.5255655785607876,-86.86775546848314,1.0,114.27328506049575,0.8,-77.8844192698562,-53.35554704471089,-1.4672162433998301,1.6280923030493846,18.936604439415532,171.8914490086457,0.6370306214989662,0.006890451898773932,5.599840851455167
155.8292745750673,-0.371396783574146,5.934335404400419,2.544727953260475,-87.11407420230145,1.0,114.27805838922662,0.8,-77.87778412098153,-53.35411815582138,-1.4674025420612637,1.6327525824320381,18.944034199974045,171.06465077779842,0.6512743658598346,0.007098367295482321,5.633310409686332
155.83579338175056,-0.3698240464823321,5.934576529504946,2.563770233599845,-87.35887046422273,1.0,114.28292866557081,0.8,-77.87099608107728,-53.35264406686151,-1.4675929988950231,1.637385962629043,18.95109666437116,170.25289840675853,0.6657490974879842,0.007311056500839361,5.6667799679174955
155.84248346048784,-0.36826097122657736,5.934824854165266,2.5826925103979907,-87.60215578408852,1.0,114.28789701902274,0.8,-77.8640527164225,-53.35112366467576,-1.4677876764937254,1.6419927035593191,18.957812537032215,169.45593962751548,0.6804574051752992,0.0075285951130024025,5.700249526148659
155.84934826703963,-0.36670748138080683,5.935080541962484,2.601494871586557,-87.84394164675825,1.0,114.29296458017463,0.8,-77.85695156911711,-53.34955581570342,-1.467986638016666,1.6465730652044421,18.964201931133086,168.67353027505393,0.6954019014836175,0.007751059337870631,5.733719084379824
155.85639130972058,-0.3651635007385361,5.935343759038368,2.620177401962517,-88.0842394908464,1.0,114.29813248060383,0.8,-77.84969015684915,-53.34793936569749,-1.4681899471959294,1.6511273075991424,18.970284393790283,167.90543402765556,0.7105852229991441,0.007978525982973939,5.7671886426109875
155.86361615006584,-0.3636289533191885,5.93561467411538,2.6387401829491726,-88.32306070753373,1.0,114.30340185275897,0.8,-77.84226597265702,-53.346273139440086,-1.4683976683426627,1.655655690823405,18.97607893014267,167.15142215782132,0.7260100305877817,0.008211072450951686,5.800658200842152
155.87102640350614,-0.36210376337394573,5.9358934585164755,2.6571832923651164,-88.56041663944886,1.0,114.308773829845,0.8,-77.83467648468671,-53.344555940453986,-1.4686098663535172,1.6601584749961116,18.981604026379234,166.41127329332076,0.7416790096513994,0.008448776732612323,5.834127759073316
155.8786257400517,-0.3605878553911535,5.93618028618467,2.6755068042009356,-88.79631857961722,1.0,114.31424954570704,0.8,-77.8269191359438,-53.34278655071055,-1.4688266067172617,1.6646359202701684,18.986877671763818,165.68477318791125,0.7575948703850299,0.008691717399564152,5.86759731730448
155.88641788498515,-0.3590811541013035,5.9364753337023455,2.6937107884034126,-89.03077777047365,1.0,114.31983013471302,0.8,-77.81899134404024,-53.340963730333755,-1.4690479555215692,1.6690882868290573,18.99191737970582,164.97171450128644,0.7737603480350115,0.008939973596408086,5.901066875535644
155.89440661956337,-0.35758358448161015,5.936778780310295,2.7117953106670227,-89.26380540293599,1.0,114.32551673163483,0.8,-77.810890500936,-53.33908621730041,-1.469273979459978,1.6735158348847654,18.996740207922418,164.27189658783945,0.7901782031580853,0.009193625032483357,5.934536433766809
155.90259578172848,-0.3560950717602034,5.937090807926476,2.7297604322325038,-89.49541261553631,1.0,114.33131047152831,0.8,-77.80261397267523,-53.33715272713647,-1.4695047458390305,1.6779188246770345,19.001362777735793,163.58512529384566,0.8068512218814464,0.009452751973156953,5.968005991997972
155.9109892668281,-0.3546155414199534,5.937411601164472,2.747606209692315,-89.72561049360715,1.0,114.33721248961156,0.8,-77.79415909911717,-53.33516195260936,-1.469740322585595,1.6822975164738845,19.005801292546863,162.91121276269405,0.8237822161637814,0.009717435230648198,6.001475550229137
155.9195910283448,-0.3531449192019471,5.937741347351632,2.765332694802778,-89.95441006851982,1.0,114.34322392114183,0.8,-77.78552319366156,-53.33311256341636,-1.4699807782543681,1.6866521705733653,19.010071555524195,162.24997724780854,0.8409740240572766,0.009987756154379466,6.034945108460301
155.92840507863514,-0.35168313110863186,5.9380802365468845,2.7829399343027372,-90.18182231697226,1.0,114.34934590129077,0.8,-77.77670354296863,-53.33100320586883,-1.470226182035565,1.69098304730649,19.014188986545097,161.6012429329265,0.8584295099706398,0.01026379662084479,6.068414666691465
155.93743548967794,-0.35023010340664346,5.938428461558201,2.800427969738547,-90.40785816032371,1.0,114.3555795650181,0.8,-77.76769740667346,-53.32883250257248,-1.4704766037627974,1.6952904070413057,19.018168638424132,160.96483975941103,0.876151564933139,0.01054563902298808,6.101884224922629
155.9466863938324,-0.3487857626293339,5.938786217959695,2.817796837295236,-90.632528463974,1.0,114.36192604694338,0.8,-77.75850201709474,-53.32659905210331,-1.4707321139211451,1.6995745101880684,19.022025212461987,160.34060326029478,0.8941431068596731,0.010833366259082686,6.135353783153793
155.95616198460576,-0.3473500355790143,5.939153704108346,2.8350465676336785,-90.85584403678472,1.0,114.36838648121612,0.8,-77.74911457893784,-53.32430142867949,-1.470992783655422,1.7038356172054714,19.02577307334633,159.72837440076847,0.9124070808169064,0.01112706172110463,6.168823341384957
155.96586651743078,-0.34592284932892675,5.939531121160318,2.852177185733628,-91.07781563054033,1.0,114.37496200138395,0.8,-77.73953226899218,-53.32193818182887,-1.4712586847786384,1.7080739886079004,19.029426263434544,159.127999424835,0.9309464592904789,0.011426809282592001,6.202292899616121
155.97580431045313,-0.34450413122496026,5.939918673086869,2.8691887107424705,-91.29845393944684,1.0,114.38165374025883,0.8,-77.72975223582273,-53.319507836052246,-1.4715298897806677,1.7122898849736747,19.03299851644659,158.53932970787224,0.9497642424533274,0.011732693285983154,6.235762457847286
155.98597974532876,-0.34309380888712315,5.940316566689826,2.886081155829548,-91.51776959966595,1.0,114.38846282978128,0.8,-77.71977159945563,-53.31700889048223,-1.471806471837116,1.7164835669542418,19.03650327059488,157.96222161485628,0.9688634584351363,0.012044798529426736,6.269232016078449
155.99639726803136,-0.3416918102107855,5.940725011616605,2.9028545280459417,-91.7357731888826,1.0,114.39539040088248,0.8,-77.70958745105786,-53.314439818537686,-1.4720885048184003,1.7206552952842924,19.03995368117688,157.396536364005,0.9882471635929527,0.012363210253057035,6.302701574309614
156.00706138966996,-0.34029806336770435,5.941144220374773,2.9195088281895667,-91.95247522590402,1.0,114.40243758334424,0.8,-77.6991968526109,-53.31179906757375,-1.4723760632990381,1.7248053307927662,19.043362632654365,156.84213989562315,1.0079184427829937,0.012688014124728142,6.336171132540778
156.01797668731697,-0.33891249680684293,5.9415744083461135,2.9360440506754784,-92.16788617028841,1.0,114.40960550565671,0.8,-77.68859683657826,-53.309085058527245,-1.4726692225671534,1.7289339344147188,19.0467427502427,156.29890274592955,1.0278804096336915,0.013019296225201404,6.369640690771942
156.0291478048465,-0.33753503925499656,5.94201579380019,2.952460183411263,-92.38201642200123,1.0,114.41689529487378,0.8,-77.67778440556687,-53.30629618555757,-1.4729680586342002,1.733041367204022,19.05010641103175,155.76669992566877,1.0481362068199942,0.013357143032779935,6.403110249003106
156.0405794537832,-0.33616561971723513,5.942468597907389,2.9687572076774145,-92.59487632109759,1.0,114.42430807646609,0.8,-77.66675653198219,-53.30343081568295,-1.4732726482449103,1.7371278903468685,19.053465754659314,155.24541080330647,1.0686890063389898,0.013701641407386085,6.436579807234271
156.05227641416172,-0.3348041674771748,5.942933044751419,2.9849350980125866,-92.80647614742884,1.0,114.43184497417163,0.8,-77.65551015767699,-53.300487288411965,-1.4735830688874683,1.7411937651760616,19.056832693556906,154.73491899263067,1.0895420097868649,0.014052878574076071,6.470049365465434
156.06424353539703,-0.33345061209708704,5.943409361341243,3.0009938221036294,-93.01682612037187,1.0,114.4395071098437,0.8,-77.64404219359373,-53.29746391537036,-1.4738993988039162,1.7452392531860588,19.06021892278653,154.2351122445789,1.1106984486372802,0.014410942105988502,6.503518923696599
156.0764857371653,-0.3321048834178576,5.943897777622442,3.016933340680308,-93.22593639857936,1.0,114.44729560329644,0.8,-77.63234951940049,-53.294358979923025,-1.474221717000795,1.749264616048751,19.063635929486452,153.74588234312458,1.132161584521175,0.01477591990672236,6.536988481927763
156.0890080102961,-0.33076691155880267,5.944398526487965,3.0327536074146266,-93.43381707974964,1.0,114.45521157214745,0.8,-77.62042898312026,-53.291170736791166,-1.4745501032600254,1.7532701156299573,19.06709500194278,153.26712500506352,1.1539347095080925,0.015147900192141767,6.570458040158926
156.10181541767534,-0.3294366269173535,5.944911843788274,3.048454568824662,-93.64047820041455,1.0,114.46325613165786,0.8,-77.6082774007536,-53.2878974116645,-1.4748846381500331,1.757256014006607,19.07060723830332,152.7987397835484,1.1760211463890458,0.01552697147160424,6.603927598390091
156.11491309515955,-0.3281139601686176,5.945437968340843,3.0640361641828306,-93.84592973574388,1.0,114.47143039456942,0.8,-77.59589155589458,-53.28453720080852,-1.4752254030371224,1.7612225734845999,19.07418355494879,152.34062997522472,1.1984242489610104,0.015913222528610875,6.637397156621255
156.1283062525015,-0.32679884226482536,5.945977141938999,3.0794983254285166,-94.05018159936515,1.0,114.4797354709388,0.8,-77.58326819933993,-53.281088270666686,-1.4755724800971042,1.76517005661732,19.07783469453621,151.89270253083154,1.2211474023130993,0.016306742400876394,6.670866714852419
156.14200017428706,-0.3254912044346709,5.946529609360094,3.0948409770849805,-94.25324364319717,1.0,114.48817246796878,0.8,-77.57040404869112,-53.27754875745758,-1.4759259523271826,1.7690987262247866,19.081571233728454,151.45486796913286,1.2441940231144784,0.016707620359818348,6.704336273083583
156.1560002208839,-0.32419097818255455,5.94709561837297,3.110064036180486,-94.45512565729628,1.0,114.49674248983644,0.8,-77.55729578794958,-53.27391676676685,-1.476285903558106,1.7730088454134265,19.085403590623063,151.02704029405703,1.2675675599041116,0.017115945889464995,6.7378058313147475
156.17031182940156,-0.3228980952877359,5.947675419744717,3.1251674121735733,-94.65583736971394,1.0,114.50544663751823,0.8,-77.54394006710481,-53.270190373134,-1.4766524184665848,1.7769006775964546,19.089342031893292,150.60913691491982,1.2912714933823959,0.017531808664782125,6.771275389545911
156.18494051466345,-0.321612487803404,5.948269267246692,3.1401510068824225,-94.85538844636447,1.0,114.51428600861179,0.8,-77.53033350171518,-53.266367619633854,-1.477025582587987,1.7807744865148456,19.093396679653072,150.2010785696194,1.3153093367047723,0.01795529852941986,6.804744947777076
156.19989187019084,-0.320334088055673,5.948877417659787,3.1550147144182397,-95.05378849090184,1.0,114.52326169715447,0.8,-77.51647267248151,-53.26244651745273,-1.477405482329312,1.7846305362588848,19.097577518057832,149.80278925069257,1.3396846357773935,0.018386505472880916,6.8382145060082395
156.21517156919884,-0.3190628286425093,5.949500130778915,3.169758421122617,-95.2510470446042,1.0,114.53237479343846,0.8,-77.50235412481332,-53.25842504545918,-1.4777922049824488,1.7884690912902865,19.101894399651684,149.4141961341292,1.3644009695549373,0.01882551960711263,6.871684064239404
156.2307853656045,-0.3177986424325984,5.950137669416714,3.184382005508803,-95.4471735862654,1.0,114.54162638382257,0.8,-77.48797436838743,-53.254301149769304,-1.4781858387377311,1.7922904164648654,19.10635705147186,149.03522951084156,1.389461950340655,0.01927243114252607,6.905153622470568
156.24673909504745,-0.31654146256415683,5.950790299406427,3.198885338206843,-95.64217753209195,1.0,114.55101755054031,0.8,-77.4733298766991,-53.25007274330653,-1.4785864726977833,1.7960947770557563,19.110975080920028,148.66582272069735,1.4148712240887609,0.019727330363445802,6.938623180701732
156.26303867592273,-0.3152912224436961,5.951458289603966,3.213268281912528,-95.836068235605,1.0,114.56054937150448,0.8,-77.4584170866054,-53.24573770535579,-1.4789941968916769,1.7998824387771644,19.11575798141039,148.30591208902337,1.4406324707092533,0.02019030760299498,6.972092738932896
156.27969011042654,-0.3140478557447457,5.952141911889108,3.2275306913401094,-96.02885498754576,1.0,114.5702229201081,0.8,-77.4432323978608,-53.24129388111205,-1.4794091022893932,1.8036536678086457,19.12071513780314,147.95543686549283,1.4667494043752622,0.020661453217420866,7.00556229716406
156.29669948561448,-0.31281129640653943,5.952841441165838,3.2416724131787427,-96.22054701578384,1.0,114.58003926502143,0.8,-77.42777217264481,-53.23673908122312,-1.4798312808166072,1.8074087308199036,19.125855831632574,147.61433916531323,1.4932257738330756,0.0211408575598677,7.0390318553952245
156.3140729744729,-0.3115814786326727,5.953557155361795,3.2556932860525962,-96.41115348522735,1.0,114.58999946998529,0.8,-77.41203273508161,-53.23207108132669,-1.4802608253697924,1.8111478949960953,19.131189246137605,147.282563912637,1.5200653627148988,0.02162861095360283,7.072501413626388
156.33181683700317,-0.3103583368897351,5.954289335426819,3.2695931404846066,-96.60068349773397,1.0,114.60010459360039,0.8,-77.39601037075158,-53.227287621581475,-1.4806978298316584,1.8148714280636453,19.136724471102966,146.96005878611726,1.5472719898545306,0.022124803664705123,7.105970971857553
