thw;the;baseTn;Tn;TnPrima;baseTc;Tc;TcPrima;baseTl;Tl;TlPrima
12.00851446;11.70588988;701.4821399;113.682375;0.168263477;275.4955052;610.8095353;0.439927596;809.7975959;5.907971474;0.26267869
12.03033154;11.72576283;711.3450279;112.0343405;0.165925569;280.761743;608.4928432;0.439900544;821.1194678;8.866701714;0.259982737
12.05218827;11.74578454;721.3478743;110.3862333;0.163602072;286.06906;606.1582494;0.439863689;832.5825402;11.83141035;0.25728383
12.0740847;11.7659551;731.4923953;108.7382808;0.161292997;291.4176426;603.8057275;0.439816823;844.1883225;14.8016869;0.254582005
12.09602092;11.78627458;741.7803263;107.0907132;0.158998352;296.8076782;601.435253;0.439759734;855.9383358;17.77711253;0.251877295
12.11799699;11.80674301;752.2134187;105.4437635;0.156718142;302.239354;599.0468041;0.439692202;867.8341168;20.75725869;0.249169736
12.14001298;11.82736044;762.7934409;103.7976681;0.154452368;307.7128567;596.6403617;0.439614003;879.8772161;23.74168728;0.246459361
12.16206898;11.84812689;773.5221777;102.1526663;0.152201028;313.2283726;594.2159093;0.439524909;892.0691996;26.72995053;0.243746203
12.18416504;11.86904235;784.4014292;100.509001;0.149964117;318.7860868;591.773434;0.439424683;904.4116493;29.72159006;0.241030296
12.20630125;11.8901068;795.4330064;98.86691901;0.147741629;324.3861808;589.312927;0.439313083;916.9061672;32.71613541;0.238311669
12.22847768;11.91132021;806.6187442;97.22666938;0.145533552;330.0288389;586.8343811;0.439189862;929.5543637;35.71310916;0.235590354
12.25069439;11.93268252;817.9604935;95.58850439;0.143339874;335.7142445;584.3377926;0.439054764;942.3578652;38.71202329;0.232866382
12.27295147;11.95419368;829.4601225;93.95267958;0.141160575;341.44258;581.8231613;0.438907527;955.3183137;41.71237949;0.230139784
12.29524899;11.97585358;841.1195089;92.3194548;0.138995638;347.2140231;579.2904922;0.438747881;968.437372;44.7136661;0.22741059
12.31758702;11.99766212;852.9405463;90.68909331;0.136845042;353.02875;576.7397941;0.43857555;981.7167188;47.71536106;0.224678826
12.33996563;12.01961916;864.9251525;89.06186062;0.13470876;358.8869392;574.1710783;0.438390247;995.1580427;50.71693435;0.221944522
12.3623849;12.04172457;877.0752615;87.43802575;0.132586764;364.7887673;571.5843604;0.43819168;1008.763049;53.71784477;0.219207708
12.3848449;12.06397816;889.3928102;85.8178629;0.130479026;370.7344026;568.9796631;0.437979544;1022.533468;56.71753485;0.216468409
12.4073457;12.08637975;901.8797592;84.20164875;0.128385513;376.7240152;566.3570122;0.437753529;1036.471042;59.71543929;0.213726653
12.42988739;12.10892912;914.5380914;82.58966267;0.126306188;382.7577755;563.7164371;0.437513313;1050.577524;62.7109833;0.210982466
12.45247002;12.13162606;927.3697962;80.9821888;0.124241014;388.8358472;561.057974;0.437258562;1064.854691;65.70357689;0.208235875
12.47509369;12.15447027;940.3768728;79.37951558;0.122189952;394.9583885;558.3816658;0.436988936;1079.304341;68.69261664;0.205486903
12.49775846;12.17746151;953.5613524;77.78193301;0.120152958;401.1255624;555.6875574;0.436704079;1093.928276;71.67749303;0.202735578
12.52046441;12.20059946;966.9252674;76.18973649;0.118129987;407.3375218;552.9757026;0.436403626;1108.728326;74.65757911;0.199981923
12.5432116;12.22388378;980.470663;74.60322538;0.116120994;413.5944154;550.2461614;0.436087199;1123.70634;77.63223532;0.197225961
12.56600013;12.24731414;994.199616;73.02270081;0.114125926;419.8963956;547.4989972;0.435754406;1138.864171;80.60081534;0.194467719
12.58883006;12.27089013;1008.114191;71.44847075;0.112144735;426.2435985;544.7342849;0.435404842;1154.203709;83.56265079;0.191707216
12.61170146;12.29461136;1022.216489;69.88084447;0.110177365;432.6361659;541.9521024;0.435038088;1169.726847;86.51706858;0.188944479
12.63461442;12.31847741;1036.508616;68.32013621;0.10822376;439.0742305;539.1525364;0.434653709;1185.435499;89.46337876;0.186179528
12.65756901;12.34248778;1050.992683;66.76666488;0.106283862;445.5579165;536.3356829;0.434251253;1201.331605;92.40087623;0.183412385
12.6805653;12.36664202;1065.670831;65.22075151;0.104357611;452.0873502;533.5016426;0.433830253;1217.417111;95.32884789;0.180643074
12.70360337;12.39093957;1080.54519;63.68272379;0.102444945;458.662641;530.6505292;0.433390222;1233.693995;98.24655885;0.177871614
12.7266833;12.41537991;1095.617928;62.15291058;0.100545799;465.2839039;527.78246;0.432930657;1250.164239;101.1532695;0.175098028
12.74980515;12.43996243;1110.891197;60.63164792;0.098660107;471.9512339;524.8975674;0.432451031;1266.829859;104.0482162;0.172322335
12.77296902;12.46468653;1126.367186;59.11927305;0.096787801;478.6647316;521.9959875;0.431950798;1283.692875;106.9306308;0.169544558
12.79617497;12.48955154;1142.048068;57.61613029;0.09492881;485.424477;519.0778724;0.431429391;1300.755338;109.7997211;0.166764715
12.81942308;12.5145568;1157.93605;56.12256567;0.093083062;492.2305529;516.1433797;0.430886215;1318.019308;112.6546886;0.163982829
12.84271343;12.53970156;1174.033327;54.63893159;0.091250484;499.0830242;513.192682;0.430320654;1335.486873;115.4947131;0.161198917
12.86604609;12.56498507;1190.342114;53.16558372;0.089430999;505.9819508;510.2259618;0.429732062;1353.160133;118.3189626;0.158413001
12.88942114;12.59040654;1206.864633;51.70288203;0.087624528;512.9273833;507.2434131;0.429119766;1371.04121;121.1265904;0.1556251
12.91283866;12.61596511;1223.603099;50.25119235;0.085830994;519.9193546;504.2452459;0.428483062;1389.132248;123.9167291;0.152835233
12.93629872;12.64165991;1240.559756;48.81088287;0.084050314;526.9578965;501.2316791;0.427821214;1407.435403;126.6885031;0.150043421
12.95980141;12.66749002;1257.736831;47.38232802;0.082282405;534.0430206;498.2029492;0.427133451;1425.952857;129.4410147;0.147249683
12.9833468;12.69345446;1275.136558;45.96590685;0.080527181;541.174725;495.1593074;0.426418965;1444.686811;132.1733499;0.144454037
13.00693496;12.71955221;1292.761189;44.56200158;0.078784556;548.3530019;492.1010173;0.425676908;1463.639479;134.8845835;0.141656504
13.03056598;12.74578222;1310.612961;43.17100049;0.077054441;555.5778218;489.0283618;0.424906392;1482.813101;137.5737686;0.138857103
13.05423993;12.77214335;1328.694109;41.79329667;0.075336745;562.8491394;485.9416406;0.424106482;1502.209935;140.2399413;0.136055854
13.0779569;12.79863444;1347.006879;40.42928722;0.073631376;570.1668969;482.8411701;0.423276193;1521.832257;142.8821232;0.133252777
13.10171695;12.82525428;1365.55351;39.07937425;0.071938239;577.5310186;479.7272856;0.422414491;1541.682361;145.4993181;0.130447891
13.12552017;12.85200156;1384.336232;37.7439652;0.070257238;584.9414077;476.600343;0.421520284;1561.762564;148.0905103;0.127641217
13.14936663;12.87887495;1403.357269;36.42347238;0.068588277;592.3979482;473.4607193;0.42059242;1582.075199;150.6546669;0.124832775
13.17325642;12.90587304;1422.618836;35.11831308;0.066931254;599.9005032;470.3088131;0.419629681;1602.622621;153.1907368;0.122022585
13.19718961;12.93299436;1442.123144;33.82890944;0.065286068;607.4489146;467.1450456;0.418630779;1623.407201;155.6976512;0.119210669
13.22116629;12.96023737;1461.872387;32.5556887;0.063652616;615.0430011;463.9698627;0.41759435;1644.431331;158.174323;0.116397049
13.24518652;12.98760044;1481.868746;31.29908342;0.062030792;622.6825549;460.783736;0.416518947;1665.69742;160.6196455;0.113581745
13.2692504;13.0150819;1502.114383;30.05953138;0.060420488;630.3673417;457.5871644;0.415403033;1687.207897;163.032493;0.110764781
13.29335799;13.04267995;1522.611438;28.83747557;0.058821596;638.0970987;454.3806757;0.414244972;1708.965209;165.4117208;0.107946179
13.31750938;13.07039276;1543.362032;27.63336426;0.057234003;645.8715332;451.1648275;0.413043024;1730.971822;167.7561645;0.105125963
13.34170466;13.09821836;1564.368258;26.44765108;0.055657596;653.6903198;447.94021;0.41179533;1753.230218;170.0646404;0.102304157
13.36594389;13.12615471;1585.632177;25.28079505;0.054092259;661.5530992;444.707447;0.410499904;1775.742898;172.3359447;0.099480786
13.39022715;13.15419968;1607.15582;24.13326058;0.052537875;669.4594752;441.4671986;0.409154619;1798.51238;174.5688535;0.096655876
13.41455454;13.182351;1628.941179;23.00551757;0.050994322;677.4090126;438.2201631;0.407757194;1821.541199;176.7621227;0.093829453
13.43892612;13.21060632;1650.990203;21.89804141;0.049461478;685.4012345;434.9670795;0.406305181;1844.831906;178.9144879;0.091001545
13.46334198;13.23896314;1673.304788;20.81131337;0.047939217;693.4356169;431.7087312;0.404795938;1868.387069;181.0246626;0.08817218
13.4878022;13.26741885;1695.886783;19.74581995;0.046427413;701.5115898;428.4459471;0.40322662;1892.20927;183.0913407;0.085341389
13.51230686;13.2959707;1718.73798;18.70205332;0.044925934;709.6285321;425.1796052;0.401594147;1916.301108;185.1131951;0.082509202
13.53685604;13.32461579;1741.860104;17.68051116;0.043434646;717.785768;421.9106364;0.399895179;1940.665195;187.0888777;0.079675651
13.56144982;13.35335105;1765.254802;16.68169725;0.041953413;725.982559;418.6400297;0.39812609;1965.304156;189.0170177;0.076840771
13.58608828;13.38217325;1788.923635;15.70612107;0.040482096;734.218102;415.3688349;0.396282924;1990.22063;190.8962225;0.074004597
13.61077151;13.41107899;1812.868095;14.75429715;0.03902055;742.4915304;412.0981654;0.394361361;2015.417268;192.7250803;0.071167166
13.63549958;13.44006462;1837.089543;13.82674673;0.037568629;750.8018939;408.829209;0.392356664;2040.896731;194.5021541;0.068328517
13.66027258;13.46912632;1861.589251;12.92399604;0.036126182;759.1481672;405.5632277;0.390263623;2066.661689;196.2259872;0.065488692
13.68509058;13.49826002;1886.368356;12.04657741;0.034693055;767.5292329;402.3015678;0.388076491;2092.714824;197.8950998;0.062647732
13.70995367;13.52746139;1911.427856;11.19502877;0.033269086;775.9438782;399.0456665;0.385788897;2119.05882;199.5079904;0.059805684
13.73486194;13.55672579;1936.768584;10.36989414;0.031854113;784.3907802;395.7970612;0.383393759;2145.696371;201.0631338;0.056962597
13.75981546;13.5860483;1962.391218;9.571722481;0.030447964;792.8685072;392.5573957;0.380883164;2172.630172;202.5589851;0.05411852
13.78481431;13.61542364;1988.296215;8.801069178;0.029050464;801.3754911;389.3284364;0.378248231;2199.86292;203.9939743;0.051273509
13.80985858;13.64484613;2014.483816;8.05849496;0.02766143;809.9100237;386.1120818;0.375478941;2227.397312;205.3665099;0.048427621
13.83494835;13.67430967;2040.954019;7.344565728;0.026280674;818.4702425;382.9103765;0.372563926;2255.236041;206.6749791;0.045580918
13.86008371;13.70380767;2067.706525;6.659853136;0.024907995;827.0541046;379.7255313;0.369490211;2283.381793;207.9177459;0.042733466
13.88526473;13.73333298;2094.740708;6.004934055;0.023543189;835.6593683;376.5599427;0.366242884;2311.837244;209.093152;0.039885334
13.9104915;13.76287781;2122.055563;5.380390431;0.022186038;844.2835677;373.4162169;0.362804676;2340.605055;210.1995175;0.0370366
13.9357641;13.79243368;2149.649654;4.786809088;0.020836314;852.9239807;370.2972002;0.359155428;2369.687867;211.2351405;0.034187344
13.96108262;13.82199124;2177.521038;4.224781429;0.019493773;861.5775918;367.2060143;0.35527138;2399.088297;212.1982983;0.031337656
13.98644714;13.85154015;2205.66716;3.694903456;0.01815816;870.2410395;364.1461036;0.351124236;2428.808926;213.0872458;0.028487631
14.01185773;13.88106892;2234.084774;3.197774832;0.016829199;878.9105656;361.121288;0.346679891;2458.852292;213.9002185;0.025637376
14.0373145;13.91056467;2262.76979;2.733998507;0.015506591;887.58194;358.1358354;0.341896676;2489.220883;214.635432;0.022787007
14.06281751;13.9400128;2291.717066;2.304180564;0.014190016;896.250354;355.1945578;0.336722869;2519.917113;215.291082;0.019936654
14.08836686;13.96939662;2320.920195;1.908928867;0.012879118;904.9103027;352.3029319;0.331093069;2550.943313;215.8653464;0.017086459
14.11396263;13.99869681;2350.371179;1.548851992;0.011573503;913.5554132;349.4672674;0.32492274;2582.301698;216.3563867;0.014236587
14.1396049;14.02789058;2380.059947;1.224558153;0.010272728;922.1781947;346.6949464;0.318099679;2613.994339;216.7623492;0.011387225
14.16529375;14.05695063;2409.973675;0.936653277;0.008976285;930.7696873;343.9947705;0.310470024;2646.023104;217.0813669;0.008538592
14.19102928;14.08584336;2440.095827;0.685737878;0.007683574;939.3189432;341.3774846;0.301813875;2678.389595;217.3115641;0.005690948
14.21681156;14.1145261;2470.404446;0.472403894;0.006393873;947.8121524;338.8566429;0.291799595;2711.095023;217.4510595;0.002844614
14.24264069;14.1429422;2500.869311;0.297228788;0.005106267;956.2311557;336.4501193;0.279888884;2744.140005;217.4979738;0
NaN;14.1431413;2501.089625;0.296104868;0.005096638;956.2907247;336.4334495;0.279790413;NaN;NaN;NaN
NaN;14.1433404;2501.309971;0.294982907;0.005087008;956.3502948;336.4167853;0.279691772;NaN;NaN;NaN
NaN;14.1435395;2501.530348;0.293862907;0.005077377;956.4098661;336.4001267;0.27959296;NaN;NaN;NaN
NaN;14.14373861;2501.750757;0.292744868;0.005067744;956.4694383;336.3834736;0.279493977;NaN;NaN;NaN
NaN;14.14393772;2501.971198;0.29162879;0.00505811;956.5290117;336.3668262;0.279394822;NaN;NaN;NaN
NaN;14.14413683;2502.191672;0.290514676;0.005048474;956.5885862;336.3501844;0.279295494;NaN;NaN;NaN
NaN;14.14433594;2502.412176;0.289402525;0.005038838;956.6481617;336.3335481;0.279195994;NaN;NaN;NaN
NaN;14.14453506;2502.632713;0.288292337;0.0050292;956.7077383;336.3169176;0.279096319;NaN;NaN;NaN
NaN;14.14473418;2502.853282;0.287184115;0.005019561;956.767316;336.3002926;0.27899647;NaN;NaN;NaN
NaN;14.1449333;2503.073883;0.286077858;0.005009921;956.8268947;336.2836734;0.278896446;NaN;NaN;NaN
NaN;14.14513242;2503.294516;0.284973568;0.005000279;956.8864745;336.2670597;0.278796245;NaN;NaN;NaN
NaN;14.14533155;2503.515182;0.283871244;0.004990636;956.9460554;336.2504518;0.278695869;NaN;NaN;NaN
NaN;14.14553068;2503.735879;0.282770889;0.004980992;957.0056374;336.2338495;0.278595315;NaN;NaN;NaN
NaN;14.14572982;2503.956608;0.281672502;0.004971346;957.0652204;336.217253;0.278494584;NaN;NaN;NaN
NaN;14.14592895;2504.17737;0.280576084;0.004961699;957.1248045;336.2006621;0.278393674;NaN;NaN;NaN
NaN;14.14612809;2504.398164;0.279481636;0.004952051;957.1843897;336.184077;0.278292585;NaN;NaN;NaN
NaN;14.14632723;2504.61899;0.278389159;0.004942402;957.243976;336.1674976;0.278191316;NaN;NaN;NaN
NaN;14.14652638;2504.839849;0.277298654;0.004932751;957.3035633;336.150924;0.278089867;NaN;NaN;NaN
NaN;14.14672553;2505.060739;0.27621012;0.004923099;957.3631517;336.1343561;0.277988237;NaN;NaN;NaN
NaN;14.14692468;2505.281662;0.27512356;0.004913446;957.4227411;336.1177939;0.277886425;NaN;NaN;NaN
NaN;14.14712383;2505.502618;0.274038974;0.004903791;957.4823316;336.1012376;0.27778443;NaN;NaN;NaN
NaN;14.14732298;2505.723606;0.272956362;0.004894135;957.5419232;336.084687;0.277682252;NaN;NaN;NaN
NaN;14.14752214;2505.944626;0.271875725;0.004884478;957.6015159;336.0681422;0.27757989;NaN;NaN;NaN
NaN;14.1477213;2506.165679;0.270797065;0.004874819;957.6611096;336.0516033;0.277477344;NaN;NaN;NaN
NaN;14.14792047;2506.386765;0.269720381;0.004865159;957.7207043;336.0350701;0.277374612;NaN;NaN;NaN
NaN;14.14811964;2506.607883;0.268645674;0.004855498;957.7803002;336.0185428;0.277271695;NaN;NaN;NaN
NaN;14.14831881;2506.829033;0.267572946;0.004845836;957.8398971;336.0020214;0.27716859;NaN;NaN;NaN
NaN;14.14851798;2507.050217;0.266502198;0.004836172;957.899495;335.9855058;0.277065299;NaN;NaN;NaN
NaN;14.14871715;2507.271433;0.265433428;0.004826506;957.959094;335.968996;0.276961819;NaN;NaN;NaN
NaN;14.14891633;2507.492681;0.26436664;0.00481684;958.0186941;335.9524922;0.27685815;NaN;NaN;NaN
NaN;14.14911551;2507.713963;0.263301833;0.004807172;958.0782952;335.9359942;0.276754291;NaN;NaN;NaN
NaN;14.1493147;2507.935277;0.262239008;0.004797503;958.1378974;335.9195022;0.276650243;NaN;NaN;NaN
NaN;14.14951388;2508.156624;0.261178166;0.004787832;958.1975007;335.903016;0.276546003;NaN;NaN;NaN
NaN;14.14971307;2508.378003;0.260119307;0.00477816;958.2571049;335.8865358;0.276441571;NaN;NaN;NaN
NaN;14.14991227;2508.599416;0.259062433;0.004768487;958.3167103;335.8700615;0.276336947;NaN;NaN;NaN
NaN;14.15011146;2508.820862;0.258007544;0.004758812;958.3763167;335.8535932;0.276232129;NaN;NaN;NaN
NaN;14.15031066;2509.04234;0.256954641;0.004749136;958.4359242;335.8371308;0.276127117;NaN;NaN;NaN
NaN;14.15050986;2509.263851;0.255903725;0.004739459;958.4955327;335.8206745;0.276021911;NaN;NaN;NaN
NaN;14.15070906;2509.485396;0.254854796;0.00472978;958.5551422;335.8042241;0.275916509;NaN;NaN;NaN
NaN;14.15090827;2509.706973;0.253807856;0.0047201;958.6147528;335.7877797;0.27581091;NaN;NaN;NaN
NaN;14.15110748;2509.928584;0.252762904;0.004710419;958.6743645;335.7713413;0.275705114;NaN;NaN;NaN
NaN;14.15130669;2510.150228;0.251719943;0.004700736;958.7339772;335.7549089;0.275599121;NaN;NaN;NaN
NaN;14.15150591;2510.371905;0.250678972;0.004691052;958.7935909;335.7384826;0.275492928;NaN;NaN;NaN
NaN;14.15170512;2510.593615;0.249639992;0.004681366;958.8532057;335.7220623;0.275386536;NaN;NaN;NaN
NaN;14.15190434;2510.815358;0.248603005;0.004671679;958.9128215;335.7056481;0.275279944;NaN;NaN;NaN
NaN;14.15210357;2511.037134;0.24756801;0.004661991;958.9724384;335.6892399;0.275173151;NaN;NaN;NaN
NaN;14.15230279;2511.258944;0.24653501;0.004652301;959.0320564;335.6728378;0.275066155;NaN;NaN;NaN
NaN;14.15250202;2511.480787;0.245504003;0.00464261;959.0916753;335.6564419;0.274958957;NaN;NaN;NaN
NaN;14.15270125;2511.702664;0.244474992;0.004632917;959.1512953;335.640052;0.274851556;NaN;NaN;NaN
NaN;14.15290049;2511.924574;0.243447978;0.004623223;959.2109164;335.6236683;0.27474395;NaN;NaN;NaN
NaN;14.15309973;2512.146517;0.24242296;0.004613528;959.2705385;335.6072907;0.274636139;NaN;NaN;NaN
NaN;14.15329897;2512.368494;0.241399939;0.004603831;959.3301616;335.5909193;0.274528121;NaN;NaN;NaN
NaN;14.15349821;2512.590505;0.240378918;0.004594133;959.3897858;335.574554;0.274419897;NaN;NaN;NaN
NaN;14.15369745;2512.812549;0.239359895;0.004584433;959.449411;335.5581949;0.274311466;NaN;NaN;NaN
NaN;14.1538967;2513.034626;0.238342872;0.004574732;959.5090372;335.5418419;0.274202825;NaN;NaN;NaN
NaN;14.15409595;2513.256737;0.237327851;0.00456503;959.5686645;335.5254952;0.274093976;NaN;NaN;NaN
NaN;14.15429521;2513.478882;0.236314831;0.004555326;959.6282928;335.5091547;0.273984916;NaN;NaN;NaN
NaN;14.15449446;2513.701061;0.235303813;0.004545621;959.6879222;335.4928204;0.273875645;NaN;NaN;NaN
NaN;14.15469372;2513.923273;0.234294799;0.004535914;959.7475525;335.4764924;0.273766162;NaN;NaN;NaN
NaN;14.15489299;2514.145519;0.233287788;0.004526206;959.8071839;335.4601706;0.273656466;NaN;NaN;NaN
NaN;14.15509225;2514.367799;0.232282783;0.004516496;959.8668164;335.4438551;0.273546556;NaN;NaN;NaN
NaN;14.15529152;2514.590113;0.231279783;0.004506785;959.9264499;335.4275458;0.273436432;NaN;NaN;NaN
NaN;14.15549079;2514.81246;0.23027879;0.004497073;959.9860844;335.4112429;0.273326092;NaN;NaN;NaN
NaN;14.15569006;2515.034842;0.229279803;0.004487359;960.0457199;335.3949462;0.273215536;NaN;NaN;NaN
NaN;14.15588934;2515.257258;0.228282825;0.004477644;960.1053564;335.3786559;0.273104762;NaN;NaN;NaN
NaN;14.15608862;2515.479707;0.227287856;0.004467927;960.164994;335.3623719;0.27299377;NaN;NaN;NaN
NaN;14.1562879;2515.702191;0.226294897;0.004458208;960.2246326;335.3460942;0.27288256;NaN;NaN;NaN
NaN;14.15648719;2515.924709;0.225303947;0.004448489;960.2842723;335.3298229;0.272771129;NaN;NaN;NaN
NaN;14.15668648;2516.14726;0.22431501;0.004438768;960.3439129;335.313558;0.272659477;NaN;NaN;NaN
NaN;14.15688577;2516.369846;0.223328084;0.004429045;960.4035546;335.2972995;0.272547603;NaN;NaN;NaN
NaN;14.15708506;2516.592467;0.222343171;0.004419321;960.4631973;335.2810473;0.272435506;NaN;NaN;NaN
NaN;14.15728436;2516.815121;0.221360272;0.004409595;960.522841;335.2648016;0.272323186;NaN;NaN;NaN
NaN;14.15748365;2517.03781;0.220379388;0.004399868;960.5824858;335.2485623;0.27221064;NaN;NaN;NaN
NaN;14.15768296;2517.260533;0.219400519;0.004390139;960.6421315;335.2323295;0.272097869;NaN;NaN;NaN
NaN;14.15788226;2517.483291;0.218423666;0.004380409;960.7017783;335.2161031;0.271984872;NaN;NaN;NaN
NaN;14.15808157;2517.706083;0.21744883;0.004370678;960.7614261;335.1998832;0.271871646;NaN;NaN;NaN
NaN;14.15828088;2517.928909;0.216476012;0.004360945;960.8210749;335.1836697;0.271758192;NaN;NaN;NaN
NaN;14.15848019;2518.15177;0.215505213;0.00435121;960.8807248;335.1674628;0.271644509;NaN;NaN;NaN
NaN;14.15867951;2518.374665;0.214536433;0.004341474;960.9403756;335.1512624;0.271530595;NaN;NaN;NaN
NaN;14.15887883;2518.597595;0.213569674;0.004331736;961.0000274;335.1350685;0.271416449;NaN;NaN;NaN
NaN;14.15907815;2518.82056;0.212604936;0.004321997;961.0596803;335.1188811;0.271302071;NaN;NaN;NaN
NaN;14.15927747;2519.043559;0.21164222;0.004312257;961.1193342;335.1027003;0.271187459;NaN;NaN;NaN
NaN;14.1594768;2519.266593;0.210681526;0.004302514;961.1789891;335.0865261;0.271072612;NaN;NaN;NaN
NaN;14.15967613;2519.489662;0.209722856;0.004292771;961.238645;335.0703584;0.27095753;NaN;NaN;NaN
NaN;14.15987546;2519.712766;0.208766211;0.004283026;961.2983019;335.0541974;0.270842211;NaN;NaN;NaN
NaN;14.1600748;2519.935904;0.207811591;0.004273279;961.3579598;335.038043;0.270726655;NaN;NaN;NaN
NaN;14.16027413;2520.159077;0.206858998;0.004263531;961.4176187;335.0218951;0.270610859;NaN;NaN;NaN
NaN;14.16047348;2520.382285;0.205908431;0.004253781;961.4772787;335.005754;0.270494824;NaN;NaN;NaN
NaN;14.16067282;2520.605528;0.204959892;0.00424403;961.5369396;334.9896195;0.270378548;NaN;NaN;NaN
NaN;14.16087217;2520.828806;0.204013382;0.004234277;961.5966015;334.9734916;0.270262031;NaN;NaN;NaN
NaN;14.16107152;2521.05212;0.203068902;0.004224522;961.6562645;334.9573705;0.27014527;NaN;NaN;NaN
NaN;14.16127087;2521.275468;0.202126451;0.004214766;961.7159284;334.9412561;0.270028265;NaN;NaN;NaN
NaN;14.16147022;2521.498851;0.201186033;0.004205009;961.7755934;334.9251483;0.269911015;NaN;NaN;NaN
NaN;14.16166958;2521.72227;0.200247646;0.00419525;961.8352593;334.9090473;0.269793518;NaN;NaN;NaN
NaN;14.16186894;2521.945724;0.199311292;0.004185489;961.8949263;334.8929531;0.269675775;NaN;NaN;NaN
NaN;14.1620683;2522.169213;0.198376972;0.004175727;961.9545942;334.8768656;0.269557782;NaN;NaN;NaN
NaN;14.16226767;2522.392737;0.197444687;0.004165963;962.0142631;334.8607849;0.26943954;NaN;NaN;NaN
NaN;14.16246704;2522.616297;0.196514437;0.004156198;962.0739331;334.844711;0.269321048;NaN;NaN;NaN
NaN;14.16266641;2522.839892;0.195586223;0.004146431;962.133604;334.8286439;0.269202304;NaN;NaN;NaN
NaN;14.16286579;2523.063522;0.194660047;0.004136662;962.1932759;334.8125837;0.269083306;NaN;NaN;NaN
NaN;14.16306516;2523.287188;0.193735909;0.004126892;962.2529488;334.7965302;0.268964055;NaN;NaN;NaN
NaN;14.16326454;2523.51089;0.19281381;0.00411712;962.3126228;334.7804837;0.268844548;NaN;NaN;NaN
NaN;14.16346393;2523.734627;0.19189375;0.004107347;962.3722977;334.764444;0.268724784;NaN;NaN;NaN
NaN;14.16366331;2523.9584;0.190975732;0.004097572;962.4319735;334.7484111;0.268604763;NaN;NaN;NaN
NaN;14.1638627;2524.182208;0.190059755;0.004087795;962.4916504;334.7323852;0.268484484;NaN;NaN;NaN
NaN;14.16406209;2524.406052;0.18914582;0.004078017;962.5513283;334.7163663;0.268363944;NaN;NaN;NaN
NaN;14.16426149;2524.629932;0.188233929;0.004068237;962.6110071;334.7003542;0.268243143;NaN;NaN;NaN
NaN;14.16446089;2524.853848;0.187324081;0.004058456;962.670687;334.6843491;0.268122079;NaN;NaN;NaN
NaN;14.16466029;2525.0778;0.186416279;0.004048673;962.7303678;334.668351;0.268000752;NaN;NaN;NaN
NaN;14.16485969;2525.301787;0.185510523;0.004038888;962.7900496;334.6523598;0.26787916;NaN;NaN;NaN
NaN;14.16505909;2525.52581;0.184606813;0.004029102;962.8497324;334.6363757;0.267757302;NaN;NaN;NaN
NaN;14.1652585;2525.74987;0.183705152;0.004019314;962.9094162;334.6203986;0.267635176;NaN;NaN;NaN
NaN;14.16545791;2525.973965;0.182805538;0.004009525;962.9691009;334.6044285;0.267512782;NaN;NaN;NaN
NaN;14.16565733;2526.198097;0.181907975;0.003999733;963.0287867;334.5884655;0.267390118;NaN;NaN;NaN
NaN;14.16585674;2526.422265;0.181012461;0.003989941;963.0884734;334.5725095;0.267267183;NaN;NaN;NaN
NaN;14.16605616;2526.646468;0.180118999;0.003980146;963.1481611;334.5565606;0.267143975;NaN;NaN;NaN
NaN;14.16625559;2526.870709;0.179227589;0.00397035;963.2078498;334.5406188;0.267020494;NaN;NaN;NaN
NaN;14.16645501;2527.094985;0.178338232;0.003960552;963.2675394;334.5246842;0.266896737;NaN;NaN;NaN
NaN;14.16665444;2527.319298;0.177450928;0.003950753;963.32723;334.5087566;0.266772705;NaN;NaN;NaN
NaN;14.16685387;2527.543647;0.17656568;0.003940951;963.3869216;334.4928362;0.266648394;NaN;NaN;NaN
NaN;14.1670533;2527.768032;0.175682487;0.003931149;963.4466142;334.476923;0.266523805;NaN;NaN;NaN
NaN;14.16725274;2527.992455;0.174801351;0.003921344;963.5063077;334.461017;0.266398935;NaN;NaN;NaN
NaN;14.16745218;2528.216913;0.173922272;0.003911538;963.5660023;334.4451182;0.266273784;NaN;NaN;NaN
NaN;14.16765162;2528.441408;0.173045252;0.00390173;963.6256977;334.4292266;0.26614835;NaN;NaN;NaN
NaN;14.16785107;2528.66594;0.17217029;0.00389192;963.6853942;334.4133422;0.266022631;NaN;NaN;NaN
NaN;14.16805051;2528.890509;0.171297389;0.003882109;963.7450916;334.3974651;0.265896626;NaN;NaN;NaN
NaN;14.16824996;2529.115114;0.17042655;0.003872296;963.80479;334.3815953;0.265770335;NaN;NaN;NaN
NaN;14.16844942;2529.339756;0.169557772;0.003862481;963.8644893;334.3657328;0.265643754;NaN;NaN;NaN
NaN;14.16864887;2529.564435;0.168691057;0.003852665;963.9241897;334.3498775;0.265516884;NaN;NaN;NaN
NaN;14.16884833;2529.78915;0.167826405;0.003842847;963.9838909;334.3340296;0.265389722;NaN;NaN;NaN
NaN;14.16904779;2530.013903;0.166963819;0.003833027;964.0435932;334.3181891;0.265262268;NaN;NaN;NaN
NaN;14.16924726;2530.238693;0.166103298;0.003823205;964.1032964;334.3023559;0.265134519;NaN;NaN;NaN
NaN;14.16944673;2530.463519;0.165244844;0.003813382;964.1630005;334.2865301;0.265006474;NaN;NaN;NaN
